mirror  s~ u > c s~ e- e+ d d~,s~ u > c s~ mu- mu+ d d~
32      u s~ > c s~ e- e+ s s~,u s~ > c s~ mu- mu+ s s~
mirror  s~ u > c s~ e- e+ s s~,s~ u > c s~ mu- mu+ s s~
33      c d~ > u d~ e- e+ u u~,c d~ > u d~ mu- mu+ u u~
mirror  d~ c > u d~ e- e+ u u~,d~ c > u d~ mu- mu+ u u~
34      c d~ > u d~ e- e+ c c~,c d~ > u d~ mu- mu+ c c~
mirror  d~ c > u d~ e- e+ c c~,d~ c > u d~ mu- mu+ c c~
35      c d~ > u d~ e- e+ d d~,c d~ > u d~ mu- mu+ d d~
mirror  d~ c > u d~ e- e+ d d~,d~ c > u d~ mu- mu+ d d~
36      c d~ > u d~ e- e+ s s~,c d~ > u d~ mu- mu+ s s~
mirror  d~ c > u d~ e- e+ s s~,d~ c > u d~ mu- mu+ s s~
37      c d~ > u s~ e- e+ u u~,c d~ > u s~ mu- mu+ u u~
mirror  d~ c > u s~ e- e+ u u~,d~ c > u s~ mu- mu+ u u~
38      c d~ > u s~ e- e+ c c~,c d~ > u s~ mu- mu+ c c~
mirror  d~ c > u s~ e- e+ c c~,d~ c > u s~ mu- mu+ c c~
39      c d~ > u s~ e- e+ d d~,c d~ > u s~ mu- mu+ d d~
mirror  d~ c > u s~ e- e+ d d~,d~ c > u s~ mu- mu+ d d~
40      c d~ > u s~ e- e+ s s~,c d~ > u s~ mu- mu+ s s~
mirror  d~ c > u s~ e- e+ s s~,d~ c > u s~ mu- mu+ s s~
41      c d~ > c d~ e- e+ u u~,c d~ > c d~ mu- mu+ u u~
mirror  d~ c > c d~ e- e+ u u~,d~ c > c d~ mu- mu+ u u~
42      c d~ > c d~ e- e+ c c~,c d~ > c d~ mu- mu+ c c~
mirror  d~ c > c d~ e- e+ c c~,d~ c > c d~ mu- mu+ c c~
43      c d~ > c d~ e- e+ d d~,c d~ > c d~ mu- mu+ d d~
mirror  d~ c > c d~ e- e+ d d~,d~ c > c d~ mu- mu+ d d~
44      c d~ > c d~ e- e+ s s~,c d~ > c d~ mu- mu+ s s~
mirror  d~ c > c d~ e- e+ s s~,d~ c > c d~ mu- mu+ s s~
45      c d~ > c s~ e- e+ u u~,c d~ > c s~ mu- mu+ u u~
mirror  d~ c > c s~ e- e+ u u~,d~ c > c s~ mu- mu+ u u~
46      c d~ > c s~ e- e+ c c~,c d~ > c s~ mu- mu+ c c~
mirror  d~ c > c s~ e- e+ c c~,d~ c > c s~ mu- mu+ c c~
47      c d~ > c s~ e- e+ d d~,c d~ > c s~ mu- mu+ d d~
mirror  d~ c > c s~ e- e+ d d~,d~ c > c s~ mu- mu+ d d~
48      c d~ > c s~ e- e+ s s~,c d~ > c s~ mu- mu+ s s~
mirror  d~ c > c s~ e- e+ s s~,d~ c > c s~ mu- mu+ s s~
49      c s~ > u d~ e- e+ u u~,c s~ > u d~ mu- mu+ u u~
mirror  s~ c > u d~ e- e+ u u~,s~ c > u d~ mu- mu+ u u~
50      c s~ > u d~ e- e+ c c~,c s~ > u d~ mu- mu+ c c~
mirror  s~ c > u d~ e- e+ c c~,s~ c > u d~ mu- mu+ c c~
51      c s~ > u d~ e- e+ d d~,c s~ > u d~ mu- mu+ d d~
mirror  s~ c > u d~ e- e+ d d~,s~ c > u d~ mu- mu+ d d~
52      c s~ > u d~ e- e+ s s~,c s~ > u d~ mu- mu+ s s~
mirror  s~ c > u d~ e- e+ s s~,s~ c > u d~ mu- mu+ s s~
53      c s~ > u s~ e- e+ u u~,c s~ > u s~ mu- mu+ u u~
mirror  s~ c > u s~ e- e+ u u~,s~ c > u s~ mu- mu+ u u~
54      c s~ > u s~ e- e+ c c~,c s~ > u s~ mu- mu+ c c~
mirror  s~ c > u s~ e- e+ c c~,s~ c > u s~ mu- mu+ c c~
55      c s~ > u s~ e- e+ d d~,c s~ > u s~ mu- mu+ d d~
mirror  s~ c > u s~ e- e+ d d~,s~ c > u s~ mu- mu+ d d~
56      c s~ > u s~ e- e+ s s~,c s~ > u s~ mu- mu+ s s~
mirror  s~ c > u s~ e- e+ s s~,s~ c > u s~ mu- mu+ s s~
57      c s~ > c d~ e- e+ u u~,c s~ > c d~ mu- mu+ u u~
mirror  s~ c > c d~ e- e+ u u~,s~ c > c d~ mu- mu+ u u~
58      c s~ > c d~ e- e+ c c~,c s~ > c d~ mu- mu+ c c~
mirror  s~ c > c d~ e- e+ c c~,s~ c > c d~ mu- mu+ c c~
59      c s~ > c d~ e- e+ d d~,c s~ > c d~ mu- mu+ d d~
mirror  s~ c > c d~ e- e+ d d~,s~ c > c d~ mu- mu+ d d~
60      c s~ > c d~ e- e+ s s~,c s~ > c d~ mu- mu+ s s~
mirror  s~ c > c d~ e- e+ s s~,s~ c > c d~ mu- mu+ s s~
61      c s~ > c s~ e- e+ u u~,c s~ > c s~ mu- mu+ u u~
mirror  s~ c > c s~ e- e+ u u~,s~ c > c s~ mu- mu+ u u~
62      c s~ > c s~ e- e+ c c~,c s~ > c s~ mu- mu+ c c~
mirror  s~ c > c s~ e- e+ c c~,s~ c > c s~ mu- mu+ c c~
63      c s~ > c s~ e- e+ d d~,c s~ > c s~ mu- mu+ d d~
mirror  s~ c > c s~ e- e+ d d~,s~ c > c s~ mu- mu+ d d~
64      c s~ > c s~ e- e+ s s~,c s~ > c s~ mu- mu+ s s~
mirror  s~ c > c s~ e- e+ s s~,s~ c > c s~ mu- mu+ s s~
